year,ind2d,sale_D,cogs_D,xsga_D,kexp,theta_WI1_ct,theta_WI1_kt,theta_WI2_ct,theta_WI2_xt,theta_WI2_kt,ratio_DLEU_PF1_cap_noncap,ratio_DLEU_PF2_cap_noncap,ratio_DLEU_CS_cap_noncap,ratio_DLEU_PS_profits_go
1992,71,12937351.46124268,8018537.337768555,2807541.958251953,1790707.421473503,.89554906,.21692783,.56207067,.25790969,.15767057,.24222887,.19228579,.16540682,.024778236
1993,71,14229168.7331543,9016757.984741211,2858100.232849121,1810878.801870346,.86086673,.13675518,.57629335,.32631573,.061594781,.15885755,.068240814,.15249687,.038191389
1994,71,14511362.57501221,8676809.954650879,3290936.746887207,2200082.708381653,.84252638,.078437254,.61028647,.35647315,.01214131,.093097687,.012558768,.18383433,.023673391
1995,71,14932728.31668091,9457105.047515869,2887374.079620361,2497970.000572205,.84299123,.061480775,.61525637,.40423113,.0091952179,.072931692,.0090194512,.20235524,.0060457261
1996,71,14087885.97753906,8832794.9140625,2590404.854614258,2456654.497249603,.85100925,.034075964,.60594374,.40048113,.047247745,.040041827,.046946123,.21505836,.014766709
1997,71,14828385.88815308,9110849.714920044,2578706.181884766,3006355.153202057,.85643494,.029174084,.62622511,.38525432,.065855265,.034064565,.06510786,.25718302,.0089338673
1998,71,17139816.56103516,10706001.74768066,2777267.026855469,3572352.768491745,.90544921,.078158312,.67636174,.3336277,.08857432,.086319931,.087698266,.26494709,.0049122474
1999,71,20103464.19873047,12589382.44204712,3455662.679199219,3931326.832782745,.92990649,.086503297,.68688297,.35069683,.094674669,.09302365,.091245674,.24501812,.0063219075
2000,71,20335412.07015991,12673532.5213623,3428839.784606934,3763367.513118744,.91216761,.084962763,.70146757,.21452208,.10699482,.093143806,.11680789,.2337151,.023096275
2001,71,19575755.49291992,12192978.3321228,3184482.968322754,3215945.375204086,.84734404,.29459134,.68943131,.16968884,.26206088,.34766439,.30503404,.2091337,.05018191
2002,71,20535603.68959045,12683757.60321045,3053651.275970459,3034098.480276108,.84693092,.22696038,.71564037,.15883315,.15668955,.2679798,.17918159,.19279531,.085904285
2003,71,26721232.77636719,17920470.15222168,3505828.658203125,3170954.895395279,.83108699,.21606506,.7137543,.17531945,.16464011,.25997889,.18518162,.14799359,.079486564
2004,71,26619386.00292969,17787428.765625,3523301.680297852,2975632.950786591,.81684971,.219203,.71186721,.1210939,.19399489,.26835167,.23289791,.13963073,.087643743
2005,71,23128611.88574219,15273041.95751953,3177092.995117188,3218967.639808655,.81445599,.20625065,.7157197,.24548653,.16211234,.25323731,.16865511,.17446852,.063104056
2006,71,23872218.13867188,14993644.9675293,3848810.482055664,3858590.638412476,.82494265,.16662957,.72173285,.28184655,.10869451,.20198928,.10830683,.20478173,.049060043
2007,71,21850018.55224609,13389282.30163574,3966526.669799805,3763942.674728394,.78915632,.2852084,.67569876,.33205473,.23630598,.36140928,.23448788,.21686932,.0334218
2008,71,20868093.70898438,12670057.37280273,3849302.809448242,3136022.103302002,.76797366,.31014588,.62095267,.40630791,.29481384,.40384963,.28699031,.1898392,.058113188
2009,71,19414696,12120722,3538491,3021395.636669159,.77411586,.18251698,.63318318,.40690839,.15485102,.23577476,.14888211,.19294684,.03781091
2010,71,20462708.33410645,12461671.04507446,3840740.146118164,2778410.462249756,.78339547,.1620235,.64077419,.37536275,.11474895,.2068221,.11292666,.17042942,.067531951
2011,71,22740921.87290192,13722313.06895638,4103190.513427734,2941503.147640228,.78020555,.1231139,.61299002,.39488572,.090892337,.15779676,.090182088,.16501655,.086800136
2012,71,23950643.38459778,14519727.91564941,4344926.079101563,3273559.170825958,.76355797,.092588618,.58566767,.44146913,.061836775,.12125945,.060203057,.17352872,.07567355
2013,71,25190828.66772461,15440060.07836914,4588104.734741211,3227996.970806122,.75412399,.02953331,.59268445,.36157733,-.043245703,.039162405,-.045318492,.16117288,.076800443
2014,71,25577474.23339844,16124123.85522461,5011634.493103027,3305192.695362091,.75645077,.11598872,.58441281,.31172097,.0039795493,.1533328,.0044407984,.15637919,.044434536
2015,71,29289694.18649292,17663123.11330986,5408738.122314453,3797255.335215569,.74067205,.03922883,.56685549,.3404178,-.0026634354,.052963834,-.0029356484,.16458383,.082642637
2016,71,30121462.83789063,18314815.8664856,5685104.711303711,3739582.516906738,.75299191,.14085384,.57186031,.32790181,.027497491,.1870589,.030560846,.15581645,.079078488
1955,72,4155418.5625,2862128.921875,689805.8880691528,462661.3996582031,.78999376,.22593616,.71496898,.18481386,.15082531,.28599739,.16762412,.13025616,.03388885
1956,72,4320696.1875,3237787.484375,690118.0803222656,461983.7270507813,.78999376,.22593616,.71496898,.18481386,.15082531,.28599739,.16762412,.11761579,-.016014341
1957,72,4515488.629882813,3346345.818847656,726556.3684082031,586411.4343261719,.78999376,.22593616,.71496898,.18481386,.15082531,.28599739,.16762412,.14397876,-.031851478
1958,72,4744117.5390625,3530058.868652344,661588.2352294922,583750.3420410156,.78999376,.22593616,.71496898,.18481386,.15082531,.28599739,.16762412,.13926515,-.006593409
1959,72,5448744.044921875,3945872.455078125,712362.9682617188,734160.9750976563,.78999376,.22593616,.71496898,.18481386,.15082531,.28599739,.16762412,.15760495,.010341401
1960,72,6473336.7421875,5393717.609375,232620.0207519531,1047696.033691406,.78999376,.22593616,.71496898,.18481386,.15082531,.28599739,.16762412,.18621279,-.031003628
1961,72,6330835.71875,5179143.17578125,388663.1420898438,1061790.871826172,.78999376,.22593616,.71496898,.18481386,.15082531,.28599739,.16762412,.19070183,-.047191475
1962,72,7561640.3828125,5084602.484375,1445124.703109741,1234322.796142578,.78999376,.22593616,.71496898,.18481386,.15082531,.28599739,.16762412,.1890313,-.026767949
1963,72,8444893.935546875,5354713.47265625,1761922.912597656,1354670.593017578,.78999376,.22593616,.71496898,.18481386,.15082531,.28599739,.16762412,.19035265,-.0031276939
1964,72,9625940.6953125,5855899.868164063,1946136.743652344,1539670.28515625,.78999376,.22593616,.71496898,.18481386,.15082531,.28599739,.16762412,.1973421,.029527899
1965,72,9691801.659179688,5941727.138183594,1751288.713134766,1655939.627197266,.78999376,.22593616,.71496898,.18481386,.15082531,.28599739,.16762412,.21525234,.035374865
1966,72,9887381.668945313,6315130.756835938,1691709.169677734,1923479.287597656,.78999376,.22593616,.71496898,.18481386,.15082531,.28599739,.16762412,.24022952,-.0043426608
1967,72,12479908.86523438,8141930.706054688,2338438.194335938,2076181.354370117,.78999376,.22593616,.71496898,.18481386,.15082531,.28599739,.16762412,.19810194,-.006141182
1968,72,14767437.25390625,9867898.0625,2906346.760864258,2380234.346313477,.78999376,.22593616,.71496898,.18481386,.15082531,.28599739,.16762412,.18633074,-.026209146
1969,72,17279253.546875,11609463.171875,3408201.547729492,3047239.089355469,.78999376,.22593616,.71496898,.18481386,.15082531,.28599739,.16762412,.20291032,-.045467835
1970,72,15737749.05078125,12096151.00195313,2704788.155761719,2578222.272949219,.80007941,.2139283,.70988744,.22463636,.10073141,.26738384,.10778902,.17419316,-.10429779
1971,72,16802121.953125,12140638.8828125,2727965.682128906,2154294.286132813,.83562195,.16956453,.75027329,.20845839,.10407235,.20292015,.10855212,.1448888,-.013139823
1972,72,19399963.7734375,13794378.07617188,3064053.313964844,2500605.083129883,.87201864,.17524929,.77467561,.19117652,.1247372,.20096967,.12914731,.14832965,.0021096587
1973,72,24626258.54150391,18290982.49902344,3182475.97277832,3676742.054931641,.8792513,.20809907,.78717917,.15062946,.1963398,.23667757,.2093602,.17122263,-.021275744
1974,72,27908586.01800537,21855991.11987305,3858081.4347229,3162314.80430603,.88908803,.19613357,.78661835,.15718347,.19189097,.22060084,.20331702,.12297993,-.03467755
1975,72,28162282.87414551,22119053.16639709,3917637.856437683,1820021.890808105,.88544178,.16867293,.78091776,.18053904,.14730614,.19049579,.1532114,.069902197,.010850326
1976,72,31430852.1673584,23566200.375,4394316.786529541,2546117.051006317,.87959433,.14150907,.77066773,.19377193,.1280448,.16087992,.13276601,.09106116,.0294048
1977,72,34377709.38671875,25860068.35186768,4600222.19644165,2656083.153205872,.87302613,.17722367,.76580453,.19317243,.14283477,.20299926,.14894494,.08719822,.036690511
1978,72,36762462.17028809,27411207.06982422,4726992.18927002,3923539.770576477,.88078183,.12150718,.75729078,.22618695,.070397355,.13795377,.071580023,.12208337,.019060833
1979,72,18889784.31744385,13688066.99597168,2339076.709960938,2265784.042327881,.87922204,.13700111,.75013196,.24509184,.051291391,.15582083,.051537544,.14137167,.031596791
1980,72,19808361.01721191,14283945.33569336,2343372.94619751,2747831.894554138,.88437921,.13701978,.73183322,.24562283,.044687465,.15493329,.045718133,.16526008,.021870101
1981,72,21981037.86230469,15576357.35906982,2887284.129150391,3354637.494567871,.89627248,.12484212,.72940308,.21555258,.069566451,.13929036,.073618747,.18168883,.0074045127
1982,72,23571094.83795166,16630363.21160889,3126631.177154541,3526320.341835022,.89396989,.10546074,.71906954,.21983407,.073172309,.11796901,.077933781,.17848465,.012209026
1983,72,27839686.49008179,19562404.11218262,3759162.63092041,3879133.183662415,.85141957,.14665629,.69383842,.18548839,.14077368,.17224914,.16009256,.16633244,.022952363
1984,72,33237096.14682007,23524867.04908752,4517674.366439819,5100763.404132843,.84365493,.13508925,.7077722,.18847278,.14007293,.16012383,.15628867,.18189377,.0028218869
1985,72,33782966.85040283,24459198.72929382,4471519.655319214,5055369.258037567,.82719588,.13148528,.71672636,.16337128,.15245807,.15895303,.17322859,.17474054,-.0060125208
1986,72,34809013.65420532,25264222.99594116,4150447.725921631,5249023.008003712,.81701356,.13354719,.72438008,.17048955,.13265905,.16345774,.14824399,.17844915,.0041747787
1987,72,40243653.77490234,28997208.44952393,4616903.976631165,6097693.421779633,.82120377,.14581591,.73241556,.1582316,.14065234,.17756361,.15792151,.18140277,.013215696
1988,72,45014104.96777344,31862078.29992676,5852749.660259247,7104959.758617401,.84031242,.13257422,.75407791,.17348984,.11793321,.15776777,.12714243,.18838638,.0043168082
1989,72,45543697.3996582,32096070.64849091,6007083.543785095,8086508.412940979,.84205133,.1477004,.74450213,.17907864,.13745607,.17540546,.1488295,.21222675,-.014183416
1990,72,46590457.55584717,32878912.97720337,6321818.242965698,7841851.808621407,.8504256,.1509971,.74537891,.16251454,.15870996,.17755474,.17481121,.20004351,-.0097042508
1991,72,44361641.01634216,30816844.10946655,6038727.377474785,6940687.61968708,.85627109,.14403269,.75608343,.15861268,.12875453,.16820921,.14076208,.18832126,.012744837
1992,72,44804458.13168335,30692025.85482788,5892381.11050415,6629105.142002225,.84257317,.12753779,.75023544,.16882494,.11578932,.15136702,.12598664,.1812003,.035508655
1993,72,53560574.53387451,36539442.60348511,7416992.030799866,7588083.058327913,.84153539,.12289593,.76032829,.16193041,.10234945,.14603774,.11097694,.17262736,.037640687
1994,72,67916146.340271,46725981.81735229,9209686.925430298,10487095.23799515,.83039421,.14382982,.75654566,.15807681,.11269281,.17320667,.12321238,.18748493,.021988621
1995,72,92756639.06791687,65135670.44622803,11525812.17021179,14737482.25363541,.81431448,.079144076,.74089426,.19052562,.059749059,.097191043,.064148359,.19224103,.014636949
1996,72,97318395.11218262,68327797.63977051,12435160.04995728,16281374.44850922,.79772717,.081329763,.72341037,.20510183,.061889365,.10195185,.066654339,.20159458,.0028161476
1997,72,92317709.06072998,63989714.19448853,12532767.5005188,16422351.72219467,.79420346,.083381623,.71530557,.21577805,.061374929,.10498773,.065917738,.21460819,-.0067931102
1998,72,101597243.9016113,72526633.29467773,12307216.39472961,17638736.18671417,.77261406,.097824089,.69961452,.24151431,.065899685,.12661444,.070021957,.20792097,-.0086158039
1999,72,118295312.5198975,85231519.2286377,14116570.36254883,17923991.63231659,.76148129,.093324393,.69373095,.25551945,.060275652,.12255638,.063498154,.18041606,.0086498046
2000,72,121234931.5871277,86843407.75715637,14476452.49530029,19266680.31384277,.75608379,.17605878,.69546831,.26192829,.10053724,.23285618,.10501107,.190157,.0053482195
2001,72,120689718.7377625,86913272.84140015,14243487.74133301,16524211.02290344,.74601966,.27490351,.701123,.23777112,.18610682,.36849365,.19821917,.16335252,.024929605
2002,72,112378590.9232178,76291294.62677002,14960685.41558838,16956742.40577698,.75061959,.29303226,.70803058,.23142277,.20150727,.39038718,.21449417,.18582328,.037105542
2003,72,122475328.2805786,84040042.84411621,15968489.77575684,17331705.56727648,.7668196,.25480914,.71461123,.20770974,.17023638,.33229345,.1845739,.17330226,.041927546
2004,72,130289180.7117691,89785864.65737915,16754604.65551758,16364093.13783658,.77285445,.26622823,.71339411,.19011667,.16639858,.34447396,.18416891,.15359509,.056678675
2005,72,139293878.2905273,95649734.62634277,18214089.39642334,18861092.72929001,.76765639,.2173733,.70189804,.1232394,.15550944,.28316483,.18846489,.16564605,.047159012
2006,72,152858108.7265625,106016463.9077148,20124355.40795898,22544332.72729492,.75452429,.16035046,.68062407,.16361122,.062460713,.21251862,.073984958,.17872353,.027299544
2007,72,141564649.4699707,95164149.04846191,20187620.2076416,23718023.35257721,.75972354,.14134096,.6868329,.14086625,.06547194,.18604262,.07910113,.20561473,.017623445
2008,72,143260330.0904541,98341259.27627563,19601466.01544189,20864963.67061138,.76817876,.15918089,.6884225,.1894307,.070925109,.20721856,.080793813,.1769076,.031080768
2009,72,139247849,95652557,19063518,20679949.8261261,.78519547,.15154439,.7030831,.20847766,.09427084,.19300212,.10341696,.18027072,.027661642
2010,72,168153278.7607422,117963795.8831787,20580359.24389648,20484505.43513489,.80435771,.19561189,.71430343,.23551713,.12098887,.24319018,.12738076,.14785543,.054263696
2011,72,195268237.0460205,136433210.4052734,22196505.43017578,21355562.34924316,.82855201,.060591292,.72133178,.2618067,.013962978,.073129132,.014202452,.13462523,.078266487
2012,72,200072882.8599854,138356775.0863342,23040814.87200928,22228763.58188057,.78965086,-.0046659885,.67266822,.2381864,.0041824123,-.005908926,.0045917453,.13772674,.082202688
2013,72,202241778.3748827,138425067.8312707,22969443.65717316,21399372.85543555,.75944126,.023460232,.63745546,.23177837,.051405609,.030891437,.059138987,.13259046,.096161604
2014,72,211450827.5133057,144421362.0075378,23614114.237854,21690959.57258797,.73802191,.040331524,.61038584,.25048131,.037544612,.054648139,.043612551,.1290856,.10273968
2015,72,205531582.008728,139857194.92099,23215539.07781982,21065542.4662838,.72863287,.013927123,.59641314,.25889346,.044024382,.019114047,.051472049,.12917881,.10408768
2016,72,194464366.6047363,130615466.969574,22025332.63275146,20866450.91242981,.70808488,.15065786,.57745767,.23329222,.11518367,.21276808,.14207053,.13670297,.10776841
1960,81,297533.90625,187732.453125,47719.86328125,17084.580078125,.69594079,.058207605,.6548872,.23098549,.068571575,.083638735,.077405676,.072560683,.15123321
1961,81,391102.5625,241396.88671875,81729.68359375,20893.328125,.69594079,.058207605,.6548872,.23098549,.068571575,.083638735,.077405676,.064659886,.12038444
1962,81,534921.18359375,334345.3046875,115794.48046875,27638.99597167969,.69594079,.058207605,.6548872,.23098549,.068571575,.083638735,.077405676,.061400916,.10682397
1963,81,873245.9765625,620014.37890625,148183.77734375,42737.11083984375,.69594079,.058207605,.6548872,.23098549,.068571575,.083638735,.077405676,.055632927,.071355276
1964,81,968276.623046875,569795.82421875,273487.6176757813,50305.67578125,.69594079,.058207605,.6548872,.23098549,.068571575,.083638735,.077405676,.059654526,.077134468
1965,81,1354261.978515625,873775.359375,305518.7045898438,60765.11499023438,.69594079,.058207605,.6548872,.23098549,.068571575,.083638735,.077405676,.051526684,.084328443
1966,81,1579808.5859375,1006189.54296875,367601.1733398438,69374.99426269531,.69594079,.058207605,.6548872,.23098549,.068571575,.083638735,.077405676,.050498955,.086493313
1967,81,1813201.94140625,1180495.336914063,408203.181640625,81550.95837402344,.69594079,.058207605,.6548872,.23098549,.068571575,.083638735,.077405676,.05133193,.078839794
1968,81,2208625.46484375,1436673.9609375,495359.9958496094,99207.12829589844,.69594079,.058207605,.6548872,.23098549,.068571575,.083638735,.077405676,.051348541,.080314375
